instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
075cf0f88a1a79eedfc0_original,075cf0f88a1a79eedfc0,original,1,"Encara que a ningú no li agradi pagar-los, són necessaris i inevitables.",15,ca,ca,idem_ca_CAT_060_084.txt,train
075cf0f88a1a79eedfc0_simplified,075cf0f88a1a79eedfc0,simplified,0,"Els impostos són necessaris i i no es poden evitar, encara que a ningú li agradin.",18,ca,ca,idem_ca_CAT_060_084.txt,train
07cbbe6945885692bccf_original,07cbbe6945885692bccf,original,1,Apprendre le vocabulaire nécessaire pour comprendre les autres et s'exprimer en fonction de situations de la vie quotidienne,19,fr,fr,french_tagged.txt,train
07cbbe6945885692bccf_simplified,07cbbe6945885692bccf,simplified,0,"- Apprendre du vocabulaire, des expressions courantes et utiles. - Mieux communiquer à l'oral et à l'écrit et se faire comprendre.",26,fr,fr,french_tagged.txt,train
07e3bb46ccbf21f9036b_original,07e3bb46ccbf21f9036b,original,1,It is very important the 10 Year Plan includes everyone’s ideas and experiences.,15,en,en,carlo_english_merged.txt,train
07e3bb46ccbf21f9036b_simplified,07e3bb46ccbf21f9036b,simplified,0,It is very important that the 10 Year Plan includes everyone’s ideas and experiences.,16,en,en,carlo_english_merged.txt,train
080fa610589a448dce87_original,080fa610589a448dce87,original,1,"Se trata de un plan con acciones e iniciáticas concretas para reducir las emisiones de CO2 que pasa por acciones de eficiencia energética, cuidado del medio ambiente, mejora y eficiencia de infraestructuras y servicios de la ciudad y fomento de la movilidad sostenible.",46,es,es,idem_es_ES_046_050.txt,validation
080fa610589a448dce87_simplified,080fa610589a448dce87,simplified,0,"Un plan con acciones e iniciáticas concretas para reducir la emisiones contaminantes de CO2 como: • acciones para malgastar menos energia, • cuidado del medio ambiete, • mejora de los edificios de la ciudad y sus servicios • y fomento de la movilidad sostenible.",48,es,es,idem_es_ES_046_050.txt,validation
082d5e45f9e4f068753b_original,082d5e45f9e4f068753b,original,1,"En el futur, els planificadors hauran d’idear solucions encara més creatives per fer front a reptes inevitables.",20,ca,ca,idem_ca_CAT_024_047.txt,train
082d5e45f9e4f068753b_simplified,082d5e45f9e4f068753b,simplified,0,"En el futur, les persones que organitzen les ciutats hauran de pensar solucions noves i imaginatives. Ho hauran de fer per resoldre problemes que passaran.",28,ca,ca,idem_ca_CAT_024_047.txt,train
08384831f010227d9437_original,08384831f010227d9437,original,1,"Els finançadors de la fotovoltaica vendran l’energia als propietaris de l’edifici, i en acabar el contracte de venda d’energia l’actiu passarà a pertànyer als propietaris a cost zero.",36,ca,ca,idem_ca_CAT_094_105.txt,train
08384831f010227d9437_simplified,08384831f010227d9437,simplified,0,"Les persones o empreses que paguen la instal·lació de les plaques solars vendran l’energia a les persones propietàries de l’edifici. Quan acabi el contracte, les plaques seran de les persones propietàries i no hauran de pagar res més.",43,ca,ca,idem_ca_CAT_094_105.txt,train
084ff0e928fe5b171cb6_original,084ff0e928fe5b171cb6,original,1,"Este espacio está pensado para debatir sin faltar al respeto, para que compartas tus puntos de vista e interactúes con otros ciudadanos.",24,es,es,idem_es_ES_062_069.txt,train
084ff0e928fe5b171cb6_simplified,084ff0e928fe5b171cb6,simplified,0,"Este debate esta pensado para debatir sin faltar al respeto, para que compartas tu opinión y te relaciones con otras personas.",23,es,es,idem_es_ES_062_069.txt,train
086e418a9c4d03be8a40_original,086e418a9c4d03be8a40,original,1,"La denuncia de un antiguo empleado de la formación que había sido despedido, coincidente casi en el tiempo con el acuerdo de Gobierno PSOE-Podemos de diciembre de 2019, se transformó en un juzgado de Madrid en el caso Neurona, una macrocausa que mantuvo imputados durante tres años a varios de sus dirigentes y en la que se llegó a investigar una hipotética caja B del partido que resultó inexistente.",73,es,es,idem_es_ES_083_107.txt,train
086e418a9c4d03be8a40_simplified,086e418a9c4d03be8a40,simplified,0,"En 2019 un antiguo empleado de Podemos denuncia al partido político. Esa denuncia provocó una investigación que duró 3 años y que acusó a varios dirigentes de Podemos. Los jueces investigaban si había algo ilegal en las cuentas del partido. Al final, demostraron que todo estaba bien.",52,es,es,idem_es_ES_083_107.txt,train
088fa46e704b7413f1fe_original,088fa46e704b7413f1fe,original,1,Los requisitos para ser beneficiario son los siguientes: Encontrarse en situación de dependencia en algunos de los grados establecidos.,21,es,es,idem_es_ES_043_045.txt,train
088fa46e704b7413f1fe_simplified,088fa46e704b7413f1fe,simplified,0,Los requisitos o condiciones para obtener los beneficios son: • Tener una situción de depndencia con alguno de los grados antes descritos.,24,es,es,idem_es_ES_043_045.txt,train
08a92007cd17caa3f714_original,08a92007cd17caa3f714,original,1,Apprendre à vous présenter en français devant un recruteur,9,fr,fr,french_tagged.txt,train
08a92007cd17caa3f714_simplified,08a92007cd17caa3f714,simplified,0,Apprendre à vous présenter en français devant un recruteur,9,fr,fr,french_tagged.txt,train
08ab515336d8d7ecf4f0_original,08ab515336d8d7ecf4f0,original,1,"E costituisce un luogo di scambio e di lavoro, in cui condividere conoscenze ed esperienze, e costruire in modo partecipato strumenti formativi e informativi di tutela e promozione dei diritti umani.",34,it,it,idem_it_IT_085_092.txt,validation
08ab515336d8d7ecf4f0_simplified,08ab515336d8d7ecf4f0,simplified,0,"Le comunità servono a: * scambiare idee * lavorare insieme * condividere esperienze e conoscenze * creare strumenti per difendere i diritti umani Nelle comunità, persone con e senza disabilità lavorano insieme.",35,it,it,idem_it_IT_085_092.txt,validation
08f7222bd25708ee7e71_original,08f7222bd25708ee7e71,original,1,"Juntos, los ciudadanos han propuesto una serie de recomendaciones que contribuirán a configurar la futura legislación de la UE e inspirarán las próximas iniciativas de la Comisión.",29,es,es,idem_es_ES_071_077.txt,train
08f7222bd25708ee7e71_simplified,08f7222bd25708ee7e71,simplified,0,El equipo formado por los cidudanos selecionados propuso recomendaciones que ayudarán a crear la ley de la Unión Europea.,20,es,es,idem_es_ES_071_077.txt,train
090458dc5cc1ff004279_original,090458dc5cc1ff004279,original,1,"Diversamente, uno studente residente a Palermo ma domiciliato a Pavia non ha potuto votare a Pavia, ma è stato costretto a spostarsi a Milano, capoluogo della Lombardia.",31,it,it,idem_it_IT_028_035.txt,train
090458dc5cc1ff004279_simplified,090458dc5cc1ff004279,simplified,0,"Secondo esempio: Uno studente di Palermo vive a Pavia in Lombardia. Non ha potuto votare a Pavia, perché non è nella stessa zona elettorale. Doveva andare nel capoluogo della Lombardia, a Milano.",38,it,it,idem_it_IT_028_035.txt,train
0908198789ed411240c3_original,0908198789ed411240c3,original,1,"A partir del 9 de maig de 2024, el Banc del Moviment activa un formulari per permetre als professionals de serveis socials municipals sol·licitar un descompte en el preu públic dels productes de suport cedits a les persones usuàries.",45,ca,ca,idem_ca_CAT_018_021.txt,test
0908198789ed411240c3_simplified,0908198789ed411240c3,simplified,0,El Banc del Moviment al mes de maig de l'any 2024 va crear un formulari especial. Aquest formulari el poden fer servir les persones professionals dels serveis socials de l' Ajuntament. Serveix per demanar un descompte en el preu públic dels productes de suport que es deixen a les persones usuàries.,60,ca,ca,idem_ca_CAT_018_021.txt,test
090ee969e5c8b1326993_original,090ee969e5c8b1326993,original,1,"• Definir la ubicación de los próximos espacios municipales para la recarga de vehículos, el número de enchufes y tipo son algunos de los temas en los que los vecinos pueden opinar hasta el 28 de noviembre.",39,es,es,idem_es_ES_046_050.txt,validation
090ee969e5c8b1326993_simplified,090ee969e5c8b1326993,simplified,0,"• Elegir donde estarán los próximos espacios municipales para la recarga de vehículos, el número de enchufes y el tipo son algunos de los temas en los que los vecinos pueden opinar hasta el 28 de noviembre.",39,es,es,idem_es_ES_046_050.txt,validation
09292f54b277068d3a8f_original,09292f54b277068d3a8f,original,1,كنت قد قمت بفتح حساب بالبريد الإلكتروني لميرلا.,9,ar,ar,arabic_cleaned_data.txt,train
09292f54b277068d3a8f_simplified,09292f54b277068d3a8f,simplified,0,كنت قد فتحت حسابا بالبريد الإلكتروني لميرلا.,8,ar,ar,arabic_cleaned_data.txt,train
094abbccc71b171e273d_original,094abbccc71b171e273d,original,1,"Secondo Volpi, il governo dovrebbe muoversi in un altro modo per ridurre in maniera efficace la complessità del sistema normativo italiano.",23,it,it,idem_it_IT_053_067.txt,train
094abbccc71b171e273d_simplified,094abbccc71b171e273d,simplified,0,Mauro Volpi conosce benissimo la costituzione. Ha detto: il governo deve trovare altre soluzioni per rendere le leggi più semplici.,23,it,it,idem_it_IT_053_067.txt,train
095358f118eec47da768_original,095358f118eec47da768,original,1,"En el último colegio de comisarios del año, la Comisión pedía al Consejo Europeo por primera vez en la historia la activación del artículo 7 del Tratado de la Unión Europea (TUE) en el contexto de la crisis del Estado de derecho en Polonia.",48,es,es,idem_es_ES_051_061.txt,train
095358f118eec47da768_simplified,095358f118eec47da768,simplified,0,"La Comisión pidió al Consejo Europeo por primera vez en la historia, activar el artículo 7 del Tratado de la Unión Europea, TUE por la situación de crisis del Estado de Derecho en Polonia.",37,es,es,idem_es_ES_051_061.txt,train
098535402204d98ccee1_original,098535402204d98ccee1,original,1,"Fue el momento de acelerar en la aplicación a Podemos de la estrategia que había inaugurado en 2012 contra el independentismo catalán, consistente en fabricar pseudoinformes policiales para que fueran publicados y debilitar a los oponentes del Gobierno del PP.",42,es,es,idem_es_ES_083_107.txt,train
098535402204d98ccee1_simplified,098535402204d98ccee1,simplified,0,"Para estos policías era el momento de implicar a Podemos en una estrategia contra al independencia en Cataluña. Para ello crearon y publicaron informes falsos, con el objtivo de debilitar a los partidos contrarios al PP.",39,es,es,idem_es_ES_083_107.txt,train
09a9ab94a2028bbab1bd_original,09a9ab94a2028bbab1bd,original,1,La Comisión tendrá en cuenta las contribuciones realizadas en la Plataforma para preparar la propuesta de nuevo presupuesto europeo.,20,es,es,idem_es_ES_062_069.txt,train
09a9ab94a2028bbab1bd_simplified,09a9ab94a2028bbab1bd,simplified,0,La Comisión tendrá en cuenta las opiniones realizadas a través de la Plataforma o web,15,es,es,idem_es_ES_062_069.txt,train
09b8678052b2d510794f_original,09b8678052b2d510794f,original,1,La Llei Beckham és aplicable en el període impositiu en què s’efectuï el canvi de residència i durant els cinc períodes impositius següents (1+5).,30,ca,ca,idem_ca_CAT_060_084.txt,train
09b8678052b2d510794f_simplified,09b8678052b2d510794f,simplified,0,La Llei Beckham es pot aplicar durant 6 anys: l’any en què la persona arriba a Espanya i els 5 anys següents.,25,ca,ca,idem_ca_CAT_060_084.txt,train
09bc6d23efaca8148e9f_original,09bc6d23efaca8148e9f,original,1,Making better use of technology,5,en,en,carlo_english_merged.txt,train
09bc6d23efaca8148e9f_simplified,09bc6d23efaca8148e9f,simplified,0,Use technology better,3,en,en,carlo_english_merged.txt,train
09c2644006afd9de0874_original,09c2644006afd9de0874,original,1,"Residencias y nacionalidades como pago La guerra sucia a Podemos se investiga por otra vía, la causa abierta en el Juzgado Central de Instrucción número 5 de la Audiencia Nacional, a partir de una querella del partido.",40,es,es,idem_es_ES_083_107.txt,train
09c2644006afd9de0874_simplified,09c2644006afd9de0874,simplified,0,La residencia y la nacionalidad española como pago por información. Podemos puso una denuncia para que las acciones ilegales contra ellos fuesen investigadas.,25,es,es,idem_es_ES_083_107.txt,train
09f66df521d720814c2c_original,09f66df521d720814c2c,original,1,"La reazione dei Paesi dell'Unione Europea e dell'Italia Il governo italiano, e in particolare il ministro dei Trasporti Matteo Salvini, premono per una trattativa a tutti i costi con l’amministrazione statunitense.",37,it,it,idem_it_IT_068_077.txt,train
09f66df521d720814c2c_simplified,09f66df521d720814c2c,simplified,0,Cosa fanno l'Unione europea e l'Italia? Matteo Salvini è il ministro italiano dei Trasporti. Il governo e soprattutto Salvini dicono: dobbiamo assolutamente parlare agli Stati Uniti per trovare un accordo.,36,it,it,idem_it_IT_068_077.txt,train
0a1d7ac651e789cac49f_original,0a1d7ac651e789cac49f,original,1,Coda final: ¿Un ejemplo para España?,9,es,es,idem_es_ES_051_061.txt,train
0a1d7ac651e789cac49f_simplified,0a1d7ac651e789cac49f,simplified,0,Arículo final: ¿Un mensaje para España?,9,es,es,idem_es_ES_051_061.txt,train
0a43ece02dcf83f0b7ff_original,0a43ece02dcf83f0b7ff,original,1,- Découvrir la menuiserie par la construction d'un objet,10,fr,fr,french_tagged.txt,test
0a43ece02dcf83f0b7ff_simplified,0a43ece02dcf83f0b7ff,simplified,0,- Découvrir la menuiserie par la construction d'un objet,10,fr,fr,french_tagged.txt,test
0a441528cd91c3017ad4_original,0a441528cd91c3017ad4,original,1,Pero el análisis anterior nos sugiere que existen claras diferencias.,11,es,es,idem_es_ES_051_061.txt,train
0a441528cd91c3017ad4_simplified,0a441528cd91c3017ad4,simplified,0,Del comentario anterior entendemos que hay diferencias de opiniones claras.,11,es,es,idem_es_ES_051_061.txt,train
0a79105616b9c1ea9f5a_original,0a79105616b9c1ea9f5a,original,1,لم يكن مسموحا لي بدخول الشاليه أو الاقتراب من البحر خصوصا إذا ما كانت نورية موجودة.,17,ar,ar,arabic_cleaned_data.txt,train
0a79105616b9c1ea9f5a_simplified,0a79105616b9c1ea9f5a,simplified,0,لم يكن مسموحا لي بدخول الشاليه أو الاقتراب من البحر.,11,ar,ar,arabic_cleaned_data.txt,train
0aa5f10bb5f5c0834d2d_original,0aa5f10bb5f5c0834d2d,original,1,بات جدّي يكرهني.,4,ar,ar,arabic_cleaned_data.txt,train
